Title,Previous_Article,Level
COVID-19_pandemic_in_Norway,Category:2020_coronavirus_pandemic_in_Europe,2
COVID-19_pandemic_in_Poland,Category:2020_coronavirus_pandemic_in_Europe,2
COVID-19_pandemic_in_Portugal,Category:2020_coronavirus_pandemic_in_Europe,2
COVID-19_pandemic_in_Romania,Category:2020_coronavirus_pandemic_in_Europe,2
COVID-19_pandemic_in_San_Marino,Category:2020_coronavirus_pandemic_in_Europe,2
COVID-19_pandemic_in_Serbia,Category:2020_coronavirus_pandemic_in_Europe,2
COVID-19_pandemic_in_Slovakia,Category:2020_coronavirus_pandemic_in_Europe,2
COVID-19_pandemic_in_Slovenia,Category:2020_coronavirus_pandemic_in_Europe,2
COVID-19_pandemic_in_Spain,Category:2020_coronavirus_pandemic_in_Europe,2
COVID-19_pandemic_in_Sweden,Category:2020_coronavirus_pandemic_in_Europe,2
COVID-19_pandemic_in_Switzerland,Category:2020_coronavirus_pandemic_in_Europe,2
COVID-19_pandemic_in_Transnistria,Category:2020_coronavirus_pandemic_in_Europe,2
COVID-19_pandemic_in_the_United_Kingdom,Category:2020_coronavirus_pandemic_in_Europe,2
COVID-19_pandemic_in_Vatican_City,Category:2020_coronavirus_pandemic_in_Europe,2
Category:2020_coronavirus_pandemic_in_Albania,Category:2020_coronavirus_pandemic_in_Europe,2
Category:2020_coronavirus_pandemic_in_Albania_templates,Category:2020_coronavirus_pandemic_in_Albania,3
Template:COVID-19_pandemic_data/Albania_medical_cases_chart,Category:2020_coronavirus_pandemic_in_Albania_templates,4
Category:2020_coronavirus_pandemic_in_Armenia,Category:2020_coronavirus_pandemic_in_Europe,2
Category:2020_coronavirus_pandemic_in_Armenia_templates,Category:2020_coronavirus_pandemic_in_Armenia,3
Template:COVID-19_pandemic_data/Armenia_medical_cases_chart,Category:2020_coronavirus_pandemic_in_Armenia_templates,4
Template:COVID-19_pandemic_data/Republic_of_Artsakh_medical_cases_chart,Category:2020_coronavirus_pandemic_in_Armenia_templates,4
Category:2020_coronavirus_pandemic_in_Austria,Category:2020_coronavirus_pandemic_in_Europe,2
Healthcare_number_1450,Category:2020_coronavirus_pandemic_in_Austria,3
Category:2020_coronavirus_pandemic_in_Austria_templates,Category:2020_coronavirus_pandemic_in_Austria,3
Template:COVID-19_pandemic_data/Austria_medical_cases,Category:2020_coronavirus_pandemic_in_Austria_templates,4
Template:COVID-19_pandemic_data/Austria_medical_cases_chart,Category:2020_coronavirus_pandemic_in_Austria_templates,4
Category:2020_coronavirus_pandemic_in_Belarus,Category:2020_coronavirus_pandemic_in_Europe,2
Category:Deaths_from_the_COVID-19_pandemic_in_Belarus,Category:2020_coronavirus_pandemic_in_Belarus,3
Viktar_Dashkevich,Category:Deaths_from_the_COVID-19_pandemic_in_Belarus,4
Category:2020_coronavirus_pandemic_in_Belarus_templates,Category:2020_coronavirus_pandemic_in_Belarus,3
Template:COVID-19_pandemic_data/Belarus_medical_cases_chart,Category:2020_coronavirus_pandemic_in_Belarus_templates,4
Category:2020_coronavirus_pandemic_in_Belgium,Category:2020_coronavirus_pandemic_in_Europe,2
Category:Deaths_from_the_COVID-19_pandemic_in_Belgium,Category:2020_coronavirus_pandemic_in_Belgium,3
Philippe_Bodson,Category:Deaths_from_the_COVID-19_pandemic_in_Belgium,4
Marc_Engels,Category:Deaths_from_the_COVID-19_pandemic_in_Belgium,4
Henri_Kichka,Category:Deaths_from_the_COVID-19_pandemic_in_Belgium,4
Category:2020_coronavirus_pandemic_in_Belgium_templates,Category:2020_coronavirus_pandemic_in_Belgium,3
Template:COVID-19_pandemic_data/Belgium_medical_cases,Category:2020_coronavirus_pandemic_in_Belgium_templates,4
Template:COVID-19_pandemic_data/Belgium_medical_cases_chart,Category:2020_coronavirus_pandemic_in_Belgium_templates,4
Category:2020_coronavirus_pandemic_in_Bosnia_and_Herzegovina,Category:2020_coronavirus_pandemic_in_Europe,2
Category:2020_coronavirus_pandemic_in_Bosnia_and_Herzegovina_templates,Category:2020_coronavirus_pandemic_in_Bosnia_and_Herzegovina,3
Template:COVID-19_pandemic_data/Bosnia_and_Herzegovina_medical_cases_chart,Category:2020_coronavirus_pandemic_in_Bosnia_and_Herzegovina_templates,4
Category:2020_coronavirus_pandemic_in_Bulgaria,Category:2020_coronavirus_pandemic_in_Europe,2
Category:2020_coronavirus_pandemic_in_Bulgaria_templates,Category:2020_coronavirus_pandemic_in_Bulgaria,3
Template:COVID-19_pandemic_data/Bulgaria_medical_cases,Category:2020_coronavirus_pandemic_in_Bulgaria_templates,4
Template:COVID-19_pandemic_data/Bulgaria_medical_cases_chart,Category:2020_coronavirus_pandemic_in_Bulgaria_templates,4
Category:2020_coronavirus_pandemic_in_Croatia,Category:2020_coronavirus_pandemic_in_Europe,2
2020_Zagreb_earthquake,Category:2020_coronavirus_pandemic_in_Croatia,3
Template:COVID-19_pandemic_in_Croatia,Category:2020_coronavirus_pandemic_in_Croatia,3
Category:2020_coronavirus_pandemic_in_Croatia_templates,Category:2020_coronavirus_pandemic_in_Croatia,3
Template:COVID-19_pandemic_data/Croatia_medical_cases_chart,Category:2020_coronavirus_pandemic_in_Croatia_templates,4
Category:2020_coronavirus_pandemic_in_the_Czech_Republic,Category:2020_coronavirus_pandemic_in_Europe,2
Category:Deaths_from_the_2020_coronavirus_pandemic_in_the_Czech_Republic,Category:2020_coronavirus_pandemic_in_the_Czech_Republic,3
Jan_Křen,Category:Deaths_from_the_2020_coronavirus_pandemic_in_the_Czech_Republic,4
Category:2020_coronavirus_pandemic_in_the_Czech_Republic_templates,Category:2020_coronavirus_pandemic_in_the_Czech_Republic,3
Template:COVID-19_pandemic_data/Czech_Republic_medical_cases_chart,Category:2020_coronavirus_pandemic_in_the_Czech_Republic_templates,4
Category:2020_coronavirus_pandemic_in_Denmark,Category:2020_coronavirus_pandemic_in_Europe,2
Category:2020_coronavirus_pandemic_in_Danish_dependencies,Category:2020_coronavirus_pandemic_in_Denmark,3
COVID-19_pandemic_in_Greenland,Category:2020_coronavirus_pandemic_in_Danish_dependencies,4
Category:2020_coronavirus_pandemic_in_Denmark_templates,Category:2020_coronavirus_pandemic_in_Denmark,3
Template:COVID-19_pandemic_data/Denmark_medical_cases,Category:2020_coronavirus_pandemic_in_Denmark_templates,4
Template:COVID-19_pandemic_data/Denmark_medical_cases_chart,Category:2020_coronavirus_pandemic_in_Denmark_templates,4
Template:COVID-19_pandemic_data/Greenland_medical_cases_chart,Category:2020_coronavirus_pandemic_in_Denmark_templates,4
Category:2020_coronavirus_pandemic_in_Estonia,Category:2020_coronavirus_pandemic_in_Europe,2
Category:2020_coronavirus_pandemic_in_Estonia_templates,Category:2020_coronavirus_pandemic_in_Estonia,3
Template:COVID-19_pandemic_data/Estonia_medical_cases,Category:2020_coronavirus_pandemic_in_Estonia_templates,4
Template:COVID-19_pandemic_data/Estonia_medical_cases_chart,Category:2020_coronavirus_pandemic_in_Estonia_templates,4
Category:2020_coronavirus_pandemic_in_Finland,Category:2020_coronavirus_pandemic_in_Europe,2
Category:2020_coronavirus_pandemic_in_Finland_templates,Category:2020_coronavirus_pandemic_in_Finland,3
Template:COVID-19_pandemic_data/Finland_medical_cases_chart,Category:2020_coronavirus_pandemic_in_Finland_templates,4
Category:2020_coronavirus_pandemic_in_France,Category:2020_coronavirus_pandemic_in_Europe,2
COVID-19_pandemic_in_France,Category:2020_coronavirus_pandemic_in_France,3
Christian_Open_Door_Church,Category:2020_coronavirus_pandemic_in_France,3
Category:Deaths_from_the_2020_coronavirus_pandemic_in_France,Category:2020_coronavirus_pandemic_in_France,3
Nicolas_Alfonsi,Category:Deaths_from_the_2020_coronavirus_pandemic_in_France,4
Maurice_Barrier,Category:Deaths_from_the_2020_coronavirus_pandemic_in_France,4
Hélène_Châtelain,Category:Deaths_from_the_2020_coronavirus_pandemic_in_France,4
Robert_Chaudenson,Category:Deaths_from_the_2020_coronavirus_pandemic_in_France,4
Christophe_(singer),Category:Deaths_from_the_2020_coronavirus_pandemic_in_France,4
Patrick_Devedjian,Category:Deaths_from_the_2020_coronavirus_pandemic_in_France,4
Henri_Ecochard,Category:Deaths_from_the_2020_coronavirus_pandemic_in_France,4
Bernard_Epin,Category:Deaths_from_the_2020_coronavirus_pandemic_in_France,4
Jacques_Frémontier,Category:Deaths_from_the_2020_coronavirus_pandemic_in_France,4
François_de_Gaulle,Category:Deaths_from_the_2020_coronavirus_pandemic_in_France,4
Patrick_Gibson_(musician),Category:Deaths_from_the_2020_coronavirus_pandemic_in_France,4
Rafael_Gómez_Nieto,Category:Deaths_from_the_2020_coronavirus_pandemic_in_France,4
Henri_Madelin,Category:Deaths_from_the_2020_coronavirus_pandemic_in_France,4
Philippe_Malaurie,Category:Deaths_from_the_2020_coronavirus_pandemic_in_France,4
Sarah_Maldoror,Category:Deaths_from_the_2020_coronavirus_pandemic_in_France,4
André_Manaranche,Category:Deaths_from_the_2020_coronavirus_pandemic_in_France,4
Jean-Marc_Manducher,Category:Deaths_from_the_2020_coronavirus_pandemic_in_France,4
Gérard_Mannoni,Category:Deaths_from_the_2020_coronavirus_pandemic_in_France,4
Liliane_Marchais,Category:Deaths_from_the_2020_coronavirus_pandemic_in_France,4
David_Méresse,Category:Deaths_from_the_2020_coronavirus_pandemic_in_France,4
Denise_Millet,Category:Deaths_from_the_2020_coronavirus_pandemic_in_France,4
Marcel_Moreau,Category:Deaths_from_the_2020_coronavirus_pandemic_in_France,4
Philippe_Nahon,Category:Deaths_from_the_2020_coronavirus_pandemic_in_France,4
Michel_Parisse,Category:Deaths_from_the_2020_coronavirus_pandemic_in_France,4
Jacques_Pellen,Category:Deaths_from_the_2020_coronavirus_pandemic_in_France,4
Marcelle_Ranson-Hervé,Category:Deaths_from_the_2020_coronavirus_pandemic_in_France,4
Francis_Rapp,Category:Deaths_from_the_2020_coronavirus_pandemic_in_France,4
Jean-Jacques_Razafindranazy,Category:Deaths_from_the_2020_coronavirus_pandemic_in_France,4
Jacques_Rosny,Category:Deaths_from_the_2020_coronavirus_pandemic_in_France,4
Lucien_Sève,Category:Deaths_from_the_2020_coronavirus_pandemic_in_France,4
Arnold_Sowinski,Category:Deaths_from_the_2020_coronavirus_pandemic_in_France,4
Bernard_Stalter,Category:Deaths_from_the_2020_coronavirus_pandemic_in_France,4
Henri_Tincq,Category:Deaths_from_the_2020_coronavirus_pandemic_in_France,4
Frida_Wattenberg,Category:Deaths_from_the_2020_coronavirus_pandemic_in_France,4
Henri_Weber,Category:Deaths_from_the_2020_coronavirus_pandemic_in_France,4
Dora_Werzberg,Category:Deaths_from_the_2020_coronavirus_pandemic_in_France,4
Gillian_Wise,Category:Deaths_from_the_2020_coronavirus_pandemic_in_France,4
Joachim_Yhombi-Opango,Category:Deaths_from_the_2020_coronavirus_pandemic_in_France,4
Category:2020_coronavirus_pandemic_in_Overseas_France,Category:2020_coronavirus_pandemic_in_France,3
COVID-19_pandemic_in_Guadeloupe,Category:2020_coronavirus_pandemic_in_Overseas_France,4
COVID-19_pandemic_in_French_Guiana,Category:2020_coronavirus_pandemic_in_Overseas_France,4
COVID-19_pandemic_in_Martinique,Category:2020_coronavirus_pandemic_in_Overseas_France,4
COVID-19_pandemic_in_New_Caledonia,Category:2020_coronavirus_pandemic_in_Overseas_France,4
COVID-19_pandemic_in_French_Polynesia,Category:2020_coronavirus_pandemic_in_Overseas_France,4
COVID-19_pandemic_in_Saint_Barthélemy,Category:2020_coronavirus_pandemic_in_Overseas_France,4
COVID-19_pandemic_in_French_Saint_Martin,Category:2020_coronavirus_pandemic_in_Overseas_France,4
COVID-19_pandemic_in_Saint_Pierre_and_Miquelon,Category:2020_coronavirus_pandemic_in_Overseas_France,4
Category:2020_coronavirus_pandemic_in_New_Caledonia,Category:2020_coronavirus_pandemic_in_Overseas_France,4
Category:2020_coronavirus_pandemic_in_New_Caledonia_templates,Category:2020_coronavirus_pandemic_in_New_Caledonia,5
Template:COVID-19_pandemic_data/New_Caledonia_medical_cases_chart,Category:2020_coronavirus_pandemic_in_New_Caledonia_templates,6
Category:2020_coronavirus_pandemic_in_France_templates,Category:2020_coronavirus_pandemic_in_France,3
Template:COVID-19_pandemic_in_France,Category:2020_coronavirus_pandemic_in_France_templates,4
Template:COVID-19_pandemic_data/France_medical_cases,Category:2020_coronavirus_pandemic_in_France_templates,4
Template:COVID-19_pandemic_data/France_medical_cases_chart,Category:2020_coronavirus_pandemic_in_France_templates,4
Category:2020_coronavirus_pandemic_in_Germany,Category:2020_coronavirus_pandemic_in_Europe,2
Sandra_Ciesek,Category:2020_coronavirus_pandemic_in_Germany,3
COVID-19_Case-Cluster-Study,Category:2020_coronavirus_pandemic_in_Germany,3
Christian_Drosten,Category:2020_coronavirus_pandemic_in_Germany,3
Alexander_Kekulé,Category:2020_coronavirus_pandemic_in_Germany,3
Hendrik_Streeck,Category:2020_coronavirus_pandemic_in_Germany,3
Category:2020_coronavirus_pandemic_in_Germany_by_state,Category:2020_coronavirus_pandemic_in_Germany,3
COVID-19_pandemic_in_North_Rhine-Westphalia,Category:2020_coronavirus_pandemic_in_Germany_by_state,4
Category:2020_coronavirus_pandemic_in_Germany_templates,Category:2020_coronavirus_pandemic_in_Germany,3
Template:COVID-19_pandemic_data/Germany_medical_cases,Category:2020_coronavirus_pandemic_in_Germany_templates,4
Template:COVID-19_pandemic_data/Germany_medical_cases_chart,Category:2020_coronavirus_pandemic_in_Germany_templates,4
Category:2020_coronavirus_pandemic_in_Greece,Category:2020_coronavirus_pandemic_in_Europe,2
Category:2020_coronavirus_pandemic_in_Greece_templates,Category:2020_coronavirus_pandemic_in_Greece,3
Template:COVID-19_pandemic_data/Greece_medical_cases_chart,Category:2020_coronavirus_pandemic_in_Greece_templates,4
Template:Current_confirmed_COVID-19_cases_in_Greece_by_sex_and_age,Category:2020_coronavirus_pandemic_in_Greece_templates,4
Category:2020_coronavirus_pandemic_in_Hungary,Category:2020_coronavirus_pandemic_in_Europe,2
Category:Deaths_from_the_2020_coronavirus_pandemic_in_Hungary,Category:2020_coronavirus_pandemic_in_Hungary,3
Steven_Dick,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Hungary,4
Category:2020_coronavirus_pandemic_in_Hungary_templates,Category:2020_coronavirus_pandemic_in_Hungary,3
Template:COVID-19_pandemic_data/Hungary_medical_cases,Category:2020_coronavirus_pandemic_in_Hungary_templates,4
Template:COVID-19_pandemic_data/Hungary_medical_cases_chart,Category:2020_coronavirus_pandemic_in_Hungary_templates,4
Category:2020_coronavirus_pandemic_in_Iceland,Category:2020_coronavirus_pandemic_in_Europe,2
Category:2020_coronavirus_pandemic_in_Iceland_templates,Category:2020_coronavirus_pandemic_in_Iceland,3
Template:COVID-19_pandemic_data/Iceland_medical_cases,Category:2020_coronavirus_pandemic_in_Iceland_templates,4
Template:COVID-19_pandemic_data/Iceland_medical_cases_chart,Category:2020_coronavirus_pandemic_in_Iceland_templates,4
Category:2020_coronavirus_pandemic_in_Ireland,Category:2020_coronavirus_pandemic_in_Europe,2
COVID-19_pandemic_in_Northern_Ireland,Category:2020_coronavirus_pandemic_in_Ireland,3
Category:2020_coronavirus_pandemic_in_Northern_Ireland,Category:2020_coronavirus_pandemic_in_Ireland,3
Template:COVID-19_pandemic_data/Northern_Ireland_medical_cases_chart,Category:2020_coronavirus_pandemic_in_Northern_Ireland,4
Category:2020_coronavirus_pandemic_in_the_Republic_of_Ireland,Category:2020_coronavirus_pandemic_in_Ireland,3
A_Ministerial_Broadcast_by_An_Taoiseach_Leo_Varadkar|_TD,Category:2020_coronavirus_pandemic_in_the_Republic_of_Ireland,4
Coronavirus_Expert_Advisory_Group,Category:2020_coronavirus_pandemic_in_the_Republic_of_Ireland,4
COVID-19_Employer_Refund_Scheme,Category:2020_coronavirus_pandemic_in_the_Republic_of_Ireland,4
COVID-19_Pandemic_Unemployment_Payment,Category:2020_coronavirus_pandemic_in_the_Republic_of_Ireland,4
Emergency_Measures_in_the_Public_Interest_(COVID-19)_Act_2020,Category:2020_coronavirus_pandemic_in_the_Republic_of_Ireland,4
2020_Irish_government_formation,Category:2020_coronavirus_pandemic_in_the_Republic_of_Ireland,4
Health_(Preservation_and_Protection_and_other_Emergency_Measures_in_the_Public_Interest)_Act_2020,Category:2020_coronavirus_pandemic_in_the_Republic_of_Ireland,4
Template:COVID-19_pandemic_data/Republic_of_Ireland_medical_cases,Category:2020_coronavirus_pandemic_in_the_Republic_of_Ireland,4
Template:COVID-19_pandemic_data/Republic_of_Ireland_medical_cases_chart,Category:2020_coronavirus_pandemic_in_the_Republic_of_Ireland,4
National_Public_Health_Emergency_Team,Category:2020_coronavirus_pandemic_in_the_Republic_of_Ireland,4
Temporary_COVID-19_Wage_Subsidy_Scheme,Category:2020_coronavirus_pandemic_in_the_Republic_of_Ireland,4
Category:Deaths_from_the_2019–20_coronavirus_pandemic_in_the_Republic_of_Ireland,Category:2020_coronavirus_pandemic_in_the_Republic_of_Ireland,4
Dave_Bacuzzi,Category:Deaths_from_the_2019–20_coronavirus_pandemic_in_the_Republic_of_Ireland,5
Danny_Delaney,Category:Deaths_from_the_2019–20_coronavirus_pandemic_in_the_Republic_of_Ireland,5
Tom_Scully_(football_manager),Category:Deaths_from_the_2019–20_coronavirus_pandemic_in_the_Republic_of_Ireland,5
Category:2020_coronavirus_pandemic_in_Ireland_templates,Category:2020_coronavirus_pandemic_in_Ireland,3
Category:2020_coronavirus_pandemic_in_Italy,Category:2020_coronavirus_pandemic_in_Europe,2
COVID-19_pandemic_lockdown_in_Italy,Category:2020_coronavirus_pandemic_in_Italy,3
Mauro_Ferrari,Category:2020_coronavirus_pandemic_in_Italy,3
Category:Deaths_from_the_2020_coronavirus_pandemic_in_Italy,Category:2020_coronavirus_pandemic_in_Italy,3
Lorenzo_Acquarone,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Italy,4
Danilo_Barozzi,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Italy,4
Sergio_Bassi,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Italy,4
Germano_Celant,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Italy,4
Zaccaria_Cometti,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Italy,4
Italo_De_Zan,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Italy,4
Innocenzo_Donina,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Italy,4
Luciano_Federici,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Italy,4
Gangchen_Tulku_Rinpoche,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Italy,4
Vittorio_Gregotti,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Italy,4
Detto_Mariano,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Italy,4
Angelo_Moreschi,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Italy,4
Urano_Navarrini,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Italy,4
Silas_Silvius_Njiru,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Italy,4
Francesco_Saverio_Pavone,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Italy,4
Francesco_Perrone,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Italy,4
Marino_Quaresimin,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Italy,4
Giovanni_Battista_Rabino,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Italy,4
Calogero_Rizzuto_(architect),Category:Deaths_from_the_2020_coronavirus_pandemic_in_Italy,4
Luigi_Roni,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Italy,4
Francesco_La_Rosa,Category:Deaths_from_the_2020_coronavirus_pandemic_in_Italy,4
Sergio_Rossi_(shoe_designer),Category:Deaths_from_the_2020_coronavirus_pandemic_in_Italy,4
